Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Url_spotify,Url_youtube,Comments,Artist,Composer
5,1.075926523,0,3.042059893,0.022493732,0,-0.286627589,0,1.487437908,-0.446526281,-0.332713355,-0.333536542,-0.452218934,1,1,0,-2.133179002,0.164946231
9,0,0.645982568,1.567302354,-0.508962283,-0.287022078,-0.292325361,0.025144678,0.857879232,0.606625059,-0.348121656,-0.375431926,0,1,1,0,0,0.996918809
9,-0.667942912,-0.387723273,1.63521882,-0.518047621,-0.286983571,-0.282822561,0.641692959,-1.499021793,0,-0.339796778,-0.353038826,0,1,1,-0.124401223,0.139790818,0
0,-0.524600287,-0.090208022,-0.547810431,0.287171646,-0.164237392,-0.275956342,-1.024212331,-1.059045361,0,-0.246772789,-0.271455275,0,1,1,-0.103280529,0,0
0,-1.370231582,-1.226535704,0,2.664045003,-0.145427823,-0.280200434,-1.718339535,-0.582190733,-0.14528634,-0.346978311,-0.372792536,-0.428711722,1,1,-0.130897027,-0.559360183,-1.506308178
0,-1.023191979,-0.481536373,-0.562363959,2.454281364,-0.258389734,-0.23216916,-1.591763398,-1.810396471,-0.199979959,-0.34648049,-0.373422259,-0.448287349,1,0,-0.13035571,0.063252495,-1.506308178
0,-1.383541544,-4.07924671,-0.462429731,3.835343169,4.5303175,-0.272842001,-1.986599284,-1.922109764,0.141700413,0,-0.375473057,-0.495869208,1,1,-0.131144352,-0.32999902,0
0,-0.830803381,-0.884095869,-0.593411487,3.207232302,4.352671572,-0.276374294,0,-0.363719444,0,-0.347735839,-0.374991062,-0.516536178,1,0,-0.130859694,0.101306475,-1.506308178
0,-1.382144746,-3.664354975,-0.502209376,3.352058543,4.598240943,-0.285645681,-1.63259441,-0.109617211,0.405330753,-0.348120032,-0.375336917,-0.525900662,1,1,-0.131046355,1.252758012,-1.506308178
3,1.995144751,0.564721925,0,-0.518247385,-0.286620285,-0.283124391,0.854014222,0,0,-0.281986253,-0.337447543,-0.458945581,1,1,-0.108609701,0.614944171,1.739527357
0,-1.375421763,-2.567446412,-0.553631842,1.640384216,4.384020854,-0.284276342,-1.697924029,0,-0.462099973,-0.347187553,-0.374017222,-0.523103259,1,1,-0.131125686,-2.133179002,-0.582163396
0,-1.375814284,-2.269710942,-0.547810431,3.550932205,3.971255315,-0.292500882,-1.730588839,0,1.664464188,-0.304567137,-0.321369629,-0.503325322,1,1,-0.118274075,-0.741364806,-1.506308178
0,-1.345701378,-1.964267823,0,0,3.673437141,-0.248712166,0,-0.900206183,0.081947613,-0.34714254,0,0,1,1,0,-0.559360183,-1.506308178
8,0.389520127,0.253993561,1.004565925,-0.407186249,0,-0.288309897,0.404873089,0.338887725,0.195948361,0.572661605,0.336948327,0.795130119,1,1,0,-1.105782427,0.996918809
6,-0.293510557,0.724600587,-0.599232898,-0.480104267,-0.287022078,-0.286899251,-1.130372962,-0.264782053,0.373778965,0.98722121,0.71772081,1.339265798,1,1,0.083235824,-1.407392401,0.996918809
9,-0.567341608,-0.035153386,2.149443488,-0.517597922,-0.287022078,-0.276374294,1.237825735,0.273659837,0.573942589,0.638261301,0.515760591,1.024385454,1,1,0,2.017856494,-0.229419494
2,-0.922435702,0,0.781411824,-0.518400506,-0.287022078,-0.176420902,0,-0.670678178,-0.093415298,0.078800493,0.12144183,-0.177863361,1,1,0.011529995,0.343350353,-0.582163396
8,-0.453154375,0,2.42110935,0,-0.287022078,-0.253965587,0.429371697,-1.010807062,0.152487278,-0.17472477,-0.151192734,0.096018026,1,1,-0.08894963,-0.189288716,0.519546977
7,-0.648524803,0.77414976,0.344805974,-0.486974169,-0.284811954,-0.068003755,-0.301503418,2.125929602,0.145224507,0.040271473,-0.097942067,-0.163341415,1,1,-0.058290558,0.561110581,0.164946231
7,-0.328788805,0.547544879,0.703793006,-0.518424329,-0.28701074,-0.288367244,-0.072849751,0.305852412,0.147749971,0.047141391,0.015851769,0,1,1,-0.080661881,0.561110581,0.420668503
8,0.066163221,0.407926323,0.043062819,-0.518428852,-0.20969385,-0.293711346,0,1.347509761,-0.499032815,0.931775956,0.877929317,-0.136976801,1,1,0.559025418,1.596907265,-1.506308178
7,-0.26265335,0,0,-0.50028333,-0.287022078,-0.292648357,0.621277453,-1.009627229,-0.121632815,-0.17472477,-0.151192734,-0.480770333,1,1,0,1.596907265,0
9,0.066163221,0.320939998,1.004565925,-0.477805345,0,-0.170403132,1.278656747,-0.817954996,0.184063827,0.549910233,0.136285789,0.77701337,1,1,-0.027762149,0.709017009,1.739527357
5,0.549105427,0.574191323,0.131354225,-0.42248193,-0.287022078,0,0.947925549,-0.952557041,0.393479231,0.526889858,0.350016665,-0.242585063,0,0,0.03810119,0.594721026,-0.229419494
9,0.482711676,0.765341018,2.091229374,-0.517661974,-0.287022078,-0.293189661,0.449787203,-0.50034406,0.282556908,-0.343774629,-0.372345879,-0.140123051,1,0,-0.129095748,1.258319071,0.996918809
9,0,0.627043773,0.674685949,-0.518429492,-0.287022078,-0.292600523,1.082667889,-0.93705067,0.330095046,-0.337579797,0,-0.133713956,1,1,-0.124961206,-0.564866886,0.164946231
7,0,0.203123078,1.072482391,-0.517623954,-0.287022078,0.323974566,-0.550572592,-1.039527559,0.461262345,0.592381219,0.398909675,0.341521266,1,1,0.011711989,1.186633741,0.164946231
4,0.617055213,0.432811018,0,-0.518106899,-0.286959379,-0.292515444,0,-0.891239455,0.607730981,-0.281299056,-0.312811889,-0.336204107,1,1,-0.108721698,0,0
1,-0.283288576,0,2.052419965,-0.289764346,-0.287022078,0,0.025144678,-1.112441213,0.893834647,-0.175387921,-0.206791392,-0.418136082,1,1,-0.095888753,0.418485081,-1.506308178
3,0.686579054,0.382380972,3.38164222,-0.445322972,-0.287022078,-0.289737155,0.188468726,0,0,-0.314657044,-0.327869038,-0.384645492,1,1,0,0,0.420668503
8,1.137786614,0.69399021,1.596409411,-0.516021549,-0.287022078,-0.291754694,1.299072253,-0.907824531,0.290257096,-0.34823912,-0.375466106,-0.435328322,1,1,-0.131083688,0,0.996918809
8,1.453035309,0.66382027,-0.251888688,0,0,-0.168867218,-0.493409175,-0.919184633,0.225659698,-0.233163144,-0.265954616,-0.448582777,1,1,-0.107051082,0.748470886,0.996918809
3,-0.439332203,0.243423071,-0.604084074,0.536775971,-0.287022078,5.518617776,0.400789988,0.769054691,-0.400647025,-0.260827889,-0.327379512,-0.481330084,1,1,-0.127056476,0,0.164946231
3,0.017427014,0.07429523,0,0.809147863,-0.287022078,2.915280535,0.021061576,-0.807842145,-0.451156298,-0.347278059,-0.373867757,-0.500882594,1,1,0,0.640600399,-0.582163396
3,-0.683228926,0.144104508,-0.604084074,0.442115883,-0.287022078,0,0.837681817,0,0.120572351,0,-0.131268703,-0.384531097,1,0,-0.092734182,0.684840777,1.540604671
7,-0.006526127,0.191011058,-0.148073519,-0.380000283,-0.287022078,-0.292565549,0,-0.491444751,-0.444702335,-0.348130607,-0.374920385,-0.327798574,1,1,-0.130985691,2.017856494,-0.582163396
2,0.078521327,-0.005423883,-0.360555033,0.295787629,-0.287022078,4.866328062,1.066335484,1.384725052,-0.254087604,-0.34723276,-0.373914682,0,1,1,0,1.186633741,0
2,-0.099609201,0.410789164,-0.200466221,1.237728099,-0.287022078,0,0.523283024,0.913398783,-0.17767995,0,-0.318016515,-0.503605711,1,0,-0.124564552,-0.243767308,0.996918809
2,-0.713145085,0.521779309,0,0.291471999,-0.287022078,-0.277190505,-0.636317717,0.192419935,0.236083425,-0.130899643,-0.060403182,-0.342341689,0,1,-0.093877481,-1.277552543,0
3,0.116016542,0.349788627,-0.330477741,0,0,7.975768501,0,0.897690154,0.077977849,-0.17575558,-0.2167592,-0.258846969,1,1,-0.119842028,0,0
1,-0.425373854,0,-0.094710582,0.02910372,-0.287022078,0,1.213327127,-0.773829257,-0.192056936,-0.347917335,-0.374092534,-0.50813457,1,1,-0.130957691,-2.133179002,0.996918809
0,-0.612693207,-0.056514585,-0.560423489,0.670535277,-0.287022078,-0.224141196,-0.983381319,-1.447884477,0.120795186,0,-0.372374266,0.168456066,1,1,-0.128941752,-1.227327363,0
8,0.154147253,0.308167323,-0.147103284,1.6074258,-0.287022078,0,1.772711992,1.448402303,0.362777517,1.077280217,0.092129313,0.137803095,1,1,-0.089327618,-0.189288716,0.996918809
8,0,0.179779912,-0.511911728,-0.353229886,0,0,1.780878194,-0.694881601,0.264944688,-0.332455688,-0.361098349,-0.208844862,1,1,0,0.52943075,-1.506308178
3,1.31090163,0,-0.495417729,-0.442691383,0,0,0.947925549,-0.904756966,0.557766417,0.138628215,-0.161190667,0,1,1,-0.098362012,-0.434908702,-0.229419494
3,-0.283288576,-0.159576863,-0.530346197,0.094604043,-0.28698728,-0.146007833,1.507310414,0,0.90175767,0.215890544,0,-0.097021852,0,0,-0.111292953,-2.133179002,-0.229419494
8,0.468167009,0.51407166,-0.58661984,0,-0.287022078,0,1.711465474,0,0.421317103,-0.336531736,-0.36557245,-0.371378959,1,1,-0.130061719,0.215622539,0.996918809
7,-0.053610398,-0.158916207,-0.443025027,0.389992707,0,-0.291909182,1.270490544,1.553272567,0.551939693,-0.159674147,-0.300834993,-0.420951854,1,1,-0.120919995,0.605755661,-0.229419494
8,1.329571984,1.305537104,0,0,-0.287012046,-0.288213424,0,-0.538772893,0.381561684,-0.341583548,-0.367479577,-0.530695665,1,1,-0.129501735,0,0.164946231
6,1.530843081,0,-0.482804671,-0.019178912,-0.286920715,-0.288811678,1.772711992,0,-0.262027134,-0.331913995,-0.344482825,-0.506437205,1,1,-0.125941177,0.418485081,1.739527357
9,0,0.797492925,0,0,-0.285674059,-0.289937688,1.760462688,-0.974839022,0,-0.347033313,-0.374257061,-0.528295741,1,1,-0.131139686,-2.262965645,-0.582163396
3,0.238969348,0.41893725,0.732900063,-0.378669242,-0.287022078,0,0.347709673,0.815000744,0.769377159,-0.277654909,0,0.017813568,1,1,-0.105067809,0.03550312,-0.582163396
2,0.781757194,0.722398402,-0.414888206,-0.51584831,-0.287022078,-0.277588868,-0.779226259,1.550205002,-0.253353074,-0.337995555,-0.350619,-0.448952408,1,0,0,1.719628068,-1.506308178
5,0,0.47024817,0.073140111,-0.516270741,0,-0.270408526,-0.668982527,1.857871635,0.552269819,-0.138334223,-0.173313552,-0.056066983,1,1,-0.063652396,0.181554696,0.996918809
6,-0.406549735,0.381500097,-0.443025027,3.303373733,-0.287022078,-0.160996198,0.531449227,-0.095627768,-0.939462115,-0.347803092,0,-0.513578054,1,1,-0.130915693,0,0
7,-0.498253343,-0.198335326,0.985161221,-0.478965966,-0.287022078,-0.292301356,1.005088966,0.817360409,-0.024460238,-0.238737184,-0.246467394,0,1,1,-0.109286348,0.748470886,0.164946231
4,-1.133747656,-0.919330836,0,-0.242318633,-0.287005149,-0.282201923,-1.35902663,0.536931054,0.385440664,-0.024631607,-0.087243154,-0.336504155,1,1,-0.037109199,-0.230237646,-1.506308178
8,-0.411278659,-0.242819472,0.121651873,-0.512583345,-0.287022078,0.021932956,-0.881303789,0,0.296859615,-0.322274764,0,-0.488942547,1,1,-0.12561452,-0.472069723,0
0,-0.612693207,-0.056514585,0,0.670535277,-0.287022078,-0.224141196,0,-1.447884477,0.120795186,-0.34779991,-0.375130099,0.168456066,1,1,-0.130645034,-2.133179002,0
1,-0.770398231,0.03795917,-0.609905485,-0.043727714,-0.287015233,-0.259450267,-1.538683083,0.598080093,0.553260197,0.06932807,-0.194130896,0.06212359,1,1,-0.073881419,0.561110581,0.420668503
1,-0.012471455,0.708304415,-0.577887723,0.36237368,-0.287022078,-0.277980806,-0.187176585,-1.363138786,0.109348068,-0.314009075,0,0,1,0,-0.123953237,0.181554696,-1.506308178
2,-0.871870328,0.214574442,-0.65356607,0.615753092,-0.287022078,-0.174935238,-1.420273148,0.341415938,0.622801231,-0.348284177,-0.37568393,-0.158431749,1,1,-0.131144352,0,-0.229419494
0,-0.247008797,0.267206674,-0.524524786,-0.515225577,-0.287022078,0,-0.534240187,1.725022484,-0.066939196,-0.263794003,-0.315862597,0,1,1,-0.108833695,0,0.164946231
4,-0.498253343,0.199819799,-0.592441251,-0.4334646,0,0,0,0.510435385,0.038701112,-0.073247725,0,-0.334472154,1,1,-0.057660577,0,1.739527357
0,-1.234429687,0,-0.630280425,1.244955076,-0.287000186,0,-1.740388282,-0.874216156,0.738675444,-0.224877958,-0.29376611,-0.300845884,1,1,-0.110354982,-0.7961484,-0.229419494
2,-1.037617049,0.189689746,-0.670060069,-0.496639665,0,0,-1.485602767,0.526649656,1.301325629,1.424403173,1.031673753,0,1,1,0.31222689,-0.434908702,-0.582163396
9,-0.834037635,-0.748441247,0.63587654,-0.518095096,-0.281431456,0,1.29090605,-0.266029305,-0.157170875,0,0.383882071,1.177717421,1,1,-0.00648746,0,0.996918809
9,-0.267836126,0.276455852,-0.449816674,-0.518333607,-0.287014136,-0.063396019,1.413399086,-0.637811412,0.001396878,0.21044583,0.06102843,0,1,1,-0.050880116,0,0.996918809
6,0.179923419,0.398677144,0.480638905,-0.432502742,-0.287022078,-0.288115826,-0.411747151,0.374080446,0.117378382,0.781158846,0.508213188,-0.05465082,1,1,0,0.669841471,-0.582163396
3,-0.596401434,0.277997382,-0.379959738,-0.518416354,-0.287022078,1.605587541,-1.657093017,0.439409462,0.092511644,0.3644014,0,0.118088484,1,1,0.081289882,-0.571930656,0
6,-0.3584147,0.397355833,-0.513852198,-0.209567295,-0.287002223,-0.289006988,0,0.078920038,0.367943988,0.203028621,0.045201363,-0.321138239,1,0,-0.014691212,-2.262965645,0
7,0.929924794,0,0.713495358,-0.518416629,-0.231115859,-0.278366371,0,1.077901157,-0.154174981,0.999322846,1.442510132,0,1,1,0,0.643545688,-0.229419494
8,-0.881049247,0.09389468,-0.435263145,0,0,-0.290841741,-0.689398033,0.247838357,0.276614641,0.048145461,0,-0.238006159,1,1,-0.054100018,0.594721026,0.996918809
2,0,0.340539448,2.576346986,-0.477216598,-0.287022078,-0.292593582,-0.109597662,-0.685105845,0.180985402,-0.100646463,0,-0.292294113,1,1,-0.086714364,0.343350353,-1.506308178
9,0.617055213,0.659856336,0.393317735,-0.501941969,-0.287022078,-0.288901101,0,-0.031411165,-0.069968102,0,-0.308921165,-0.508917072,1,0,-0.110079657,0,1.739527357
9,-0.515876881,0.148508879,0.131354225,-0.518360698,-0.286995222,-0.293211346,0.421205494,0.258052337,0.322279314,0.024962217,-0.069254638,-0.23978517,1,0,-0.051164774,-0.189288716,1.739527357
7,0.035572984,0.027608899,3.488368095,0.257494642,-0.287022078,-0.070284404,1.531809021,-0.967220675,-0.706285895,-0.346789101,-0.373091466,-0.431403946,1,1,-0.130416374,-0.434908702,0.519546977
6,1.64013336,0.03795917,1.89718233,0,-0.283045944,-0.193294086,0.809100108,-1.027830361,0.250864815,-0.247689122,-0.247303934,-0.292667222,1,1,-0.083559793,0,0.519546977
9,-0.166599844,0.581458534,0,-0.464923927,-0.286795841,-0.288721171,0.225216637,-1.210636995,-0.2065082,-0.347298959,0,-0.519394652,1,1,-0.130108384,0,0
9,0.205985983,0.004045515,2.110634079,-0.4334646,-0.287022078,-0.215444606,1.156163711,-0.703814619,0.331300006,-0.328136043,-0.333835472,-0.45185755,1,1,0,0.343350353,0.996918809
7,0.179923419,0.22844821,2.285276419,-0.289764346,-0.280543226,0.40324367,0.698856376,-0.605079485,0.526734576,0,-0.373389817,-0.479918972,1,1,0,0.215622539,0.519546977
9,0.781757194,0.171852044,2.081527022,0,-0.271295188,0,-0.689398033,0,0.493837524,-0.345202813,-0.368160859,-0.492144127,1,1,-0.128470433,0.581856483,0
8,0.938348768,0.590267276,0.082842464,-0.501941969,-0.286993811,0,0.506950619,-1.042561414,-0.497200616,-0.347045567,-0.37211473,-0.53305198,1,1,-0.129870391,1.596907265,0.164946231
5,-0.231219388,0,2.33378818,-0.518185734,-0.287022078,0,-1.371275933,-1.310551962,0,-0.345682306,-0.369298068,0,1,1,-0.131083688,-0.564866886,0.420668503
6,0.192918802,0.324903932,0.839625937,-0.51840815,-0.287022078,-0.288076469,-0.252506204,-0.805549899,0,-0.347031141,-0.372161075,-0.491019946,1,1,0,1.053468323,0.996918809
8,-0.182975351,0,2.518132872,-0.401352968,-0.287004366,-0.258129661,-0.023852537,-0.941298067,-0.090708265,-0.338051234,-0.360811585,-0.507797061,1,1,-0.120173351,0.684840777,1.739527357
4,-0.105283359,0.322261309,-0.535197373,-0.518007117,-0.287006351,-0.242164999,-0.183093484,-1.38461174,0.149186019,-0.342225609,-0.347043426,-0.529569573,1,1,-0.124508553,0.52943075,0.519546977
9,0.199443406,0,-0.410037029,-0.503794982,0,-0.292980379,0.707022578,-0.674554771,0.061042387,-0.345879282,-0.368537419,-0.530659134,1,1,-0.128937086,1.272769871,0.164946231
9,-0.904988609,-0.326062081,-0.546840196,0,-0.284618633,-0.278745616,0.653942263,-0.741434424,0.132894303,-0.347851176,-0.374918067,-0.532810186,1,0,0,0.418485081,-1.506308178
9,0,0,-0.25965057,-0.48746565,-0.284216317,-0.272842001,0,-0.036164205,-0.809829903,-0.34822492,-0.375580232,-0.533549155,1,1,-0.131097687,0.669841471,-0.582163396
6,0,-0.081839717,0.238080099,-0.513052896,-0.287022078,0,0,-1.214648426,-0.351284941,-0.348248003,-0.375557638,-0.533630729,1,1,-0.13112102,1.252758012,-1.506308178
7,-0.480392854,0.015717097,1.392660014,-0.51742491,-0.286990311,-0.279485353,0,-1.515438321,0.486682044,-0.348118562,-0.375426712,-0.53349016,1,0,-0.131051022,0.52943075,1.739527357
7,-0.987987428,-0.289285585,-0.623488778,-0.4334646,-0.287022078,-0.291823283,-0.615902211,0.262400863,0.401179419,0,-0.375268557,-0.533500162,1,1,-0.130943692,0.343350353,0
7,-1.058525369,-0.824857081,-0.30428139,-0.518429488,-0.284644757,-0.292891559,-0.174927281,1.314508158,0.047284387,-0.348209983,0,-0.533649379,1,0,-0.131102354,0.748470886,-0.582163396
7,-0.91955779,0,0.664983597,-0.518261352,-0.286991774,-0.21987815,1.001005865,-1.489077489,0.351660525,-0.348279062,-0.375583128,-0.533676405,1,1,-0.131111687,1.186633741,0.996918809
7,0,0.599956892,-0.610875721,-0.518429235,-0.285287418,-0.290374972,0,-0.511839,0,-0.348240051,-0.375529252,-0.533648357,1,1,-0.131093021,-0.230237646,0.996918809
3,2.171406137,0.817753031,-0.21696022,-0.518429401,-0.287022078,-0.197243234,0.527366126,0,0,-0.206321084,-0.03889239,0,1,1,0.007143461,0.418485081,0
3,-1.008371725,0.262582084,-0.668119599,0.845407485,-0.286905563,-0.258794117,0,0.504131708,0.031768467,-0.219278407,0,0.310741459,1,1,-0.104022507,0.669841471,-1.506308178
2,-0.122205507,0.534551985,-0.657447011,-0.518426479,-0.287022078,0,0,0.507806044,-0.071998376,0.36502373,0.299836403,0.441945176,1,1,0.076558026,0.971503171,-0.582163396
3,0.490012478,0,-0.623488778,-0.518298935,-0.286993184,-0.288115826,-0.562821895,0,0.210036487,0,-0.282577671,0,1,1,0,0.03550312,0.996918809
4,0.725890193,0.429727958,0,0,-0.287022078,-0.23022339,0.004729172,-1.043774956,-0.111836327,-0.266588424,-0.317588396,0.252011857,1,1,-0.122273288,-0.249078665,0.420668503
2,1.570274867,0.589606621,-0.570125841,-0.518410004,0,0,0.535532328,0,0,-0.325253256,-0.362794024,-0.367745689,1,1,-0.126748486,0.594721026,-0.229419494
4,0.921521217,0.598855799,-0.635131601,-0.518418448,-0.286910788,-0.282822561,0.396706887,-0.100583065,0.324813031,-0.33426085,-0.365852842,-0.355662696,1,1,-0.128437768,-0.249078665,0.519546977
3,-1.108097025,0.105346044,-0.656476776,1.325764579,-0.287022078,-0.281227741,-1.240616695,0,0.040681868,-0.271295114,-0.30357924,0,1,1,-0.108782363,1.287926781,0
2,0.468167009,0.726142117,-0.49929867,-0.511012339,-0.287022078,-0.279118593,-0.121846966,0.810652218,-0.048608952,-0.343335835,-0.3651368,0,1,1,-0.129044416,-0.15447262,-1.506308178
1,0.035572984,0.564721925,-0.633191131,-0.486974169,-0.287022078,-0.289830552,-1.003796825,0.374282703,-0.071074023,-0.32266505,-0.348142979,-0.229427949,1,1,-0.127700457,0,-1.506308178
8,-1.245004921,0,-0.204347162,0.05951547,-0.286936912,-0.293729976,0.972424156,-1.109710744,0,0,0.110389532,0.256297095,1,1,-0.066550308,-1.227327363,0.996918809
4,-0.683228926,0.450208283,0.082842464,0.681699194,-0.287022078,0,1.825792308,2.263936307,-0.427544038,-0.012812511,-0.144849741,-0.000402976,1,1,-0.098161351,0,-1.506308178
8,-0.922435702,0.545342693,-0.453697614,0,-0.286931165,-0.290027965,1.809459903,0,0,-0.333337821,0,-0.123062359,1,0,-0.126846483,0.561110581,0.996918809
6,-0.85317872,0.307286448,0,0.442115883,-0.286206997,-0.283996556,0,0,-0.32190373,-0.123147839,-0.246438428,-0.243278756,1,1,0,-0.409105866,0
8,-0.930998038,0.211931819,-0.613786426,-0.316462757,-0.280961217,-0.291734808,1.760462688,0,0.068742575,0.200878119,-0.104260149,-0.274268227,1,1,-0.08191251,0.343350353,-0.229419494
3,-0.604575703,0,-0.554602078,0.344275556,-0.286943705,0.005073092,1.809459903,-0.548413811,-0.456380541,-0.347484413,-0.374746588,-0.198508252,1,1,-0.130957691,0.748470886,0
6,-0.612693207,0.625502243,-0.472132084,-0.109796077,-0.286112949,-0.288536879,1.780878194,1.498460915,-0.374616593,-0.178093076,0,-0.310800306,1,1,-0.11582415,0.343350353,0
8,-0.742197301,0.564721925,-0.494447494,-0.282267713,-0.286943182,0,1.621637248,-0.16530531,-0.432388637,-0.167448722,-0.27353446,0,1,1,-0.112450252,-0.559360183,0.420668503
5,0,0,-0.458548791,0.476301637,-0.287022078,-0.287098427,1.274573645,1.790688596,-0.061549889,0.09290124,-0.118616318,-0.294051809,1,1,-0.086555702,0.748470886,-0.229419494
6,0.541651832,0.81334866,-0.344061034,-0.144272112,-0.286992714,0.342054341,1.62980345,-0.585561683,0.134437641,0,-0.358469967,-0.378426567,1,0,-0.128283772,-1.161588559,0.519546977
3,-1.251354102,-0.780593154,-0.618637602,2.323003224,-0.287012255,-0.282201923,0.64577606,-1.371835838,0.536531064,-0.343447927,-0.371468207,-0.452633695,1,0,-0.130813029,-0.741364806,0.164946231
4,0.160564531,0.006908356,-0.250918453,-0.176752337,-0.286574828,-0.292028786,1.152080609,0,1.374613593,-0.259551144,0,-0.474789483,1,1,-0.114382193,-1.649470521,-0.582163396
2,-0.910852304,-0.607501379,-0.384810914,0.857639134,-0.286989475,-0.176420902,1.050003079,0.452219074,1.680970486,-0.347342308,-0.374272703,0,1,1,-0.131139686,0,-0.582163396
3,-1.261105246,-1.260889797,-0.5662449,0,-0.287022078,0.05142152,0.249715244,-0.79870687,0,-0.322970555,-0.344328725,-0.491345903,1,1,-0.126239834,-1.581085127,-0.229419494
2,0.199443406,0.667123548,-0.497358199,1.526501077,-0.286820398,-0.29063403,0.388540685,-0.7654693,1.245971758,-0.339949184,-0.367892634,-0.503243471,1,1,-0.129763061,1.186633741,-1.506308178
7,-0.85317872,0,2.207657601,-0.464216814,-0.287022078,-0.285720396,0.805017007,0.926916293,0.923331402,0.120002198,0.113911807,-0.473321474,1,1,-0.032764664,1.258319071,0
0,0,0.520678217,-0.356674092,0.913587019,-0.286992975,-0.058726018,0,-0.942140805,1.587957496,-0.33230587,-0.349456301,-0.494565455,1,1,-0.125166533,-0.559360183,-1.506308178
9,0.265682095,-0.869561446,-0.443995262,-0.489846404,0,-0.26260826,1.201077824,0,0.981970026,-0.346878288,0,-0.503635814,1,1,-0.1306637,0.52943075,0.164946231
2,-0.910852304,-0.621595366,-0.52161408,1.534499493,0,-0.217682899,0,0.936321245,0,-0.032572368,-0.20764705,-0.498373628,1,0,-0.082701152,-2.133179002,0.519546977
4,-0.687016126,-1.095725889,-0.184942458,0.913587019,-0.286659994,-0.233126975,1.397066681,0.327628751,1.08002569,0.358019652,0,0,1,1,-0.068225591,0,0
4,-0.953311671,0.171411607,-0.62931019,0.098189026,0,-0.251016809,1.654302057,0,0.084893988,-0.122442237,-0.284894958,-0.270475192,1,1,-0.114704184,0.643545688,-1.506308178
1,-0.856325057,0.332831799,-0.296519508,2.007240153,-0.287002223,-0.003126947,1.813543004,2.325928083,-0.362294642,-0.330954051,0,-0.313006808,1,0,-0.129618399,0.52943075,0
1,0,0.677694038,-0.308162331,1.348224073,-0.287022078,-0.283420632,1.380734277,2.809052679,-0.228725677,-0.164706045,-0.277277457,-0.297510912,1,1,-0.11703278,-0.288155074,-1.506308178
4,-0.982778614,0,-0.423620323,0,-0.287022078,0.176426039,1.768628891,0.137304897,-0.284203345,0.090287906,-0.199462393,-0.300538817,1,1,-0.095627428,0.748470886,-0.582163396
2,-1.333070096,-0.50003473,-0.462429731,1.623862754,-0.287015442,0,1.001005865,2.173190325,-0.41835003,-0.085906749,-0.210126546,-0.372893948,1,1,0,-0.32999902,0.996918809
3,0,0.113273912,0,-0.24650206,-0.287022078,-0.291507449,0.278296952,0,-0.319939481,-0.260321434,-0.350446362,0,1,1,-0.122856603,0,-0.582163396
5,-0.887107171,0.028489773,-0.090829641,0.692932776,-0.287022078,0,1.784961296,-0.830933155,-0.288230882,0,-0.366641878,0,1,1,-0.129842392,0.561110581,0
5,-1.290467946,-0.679072406,0,0,0,-0.273307488,1.813543004,0.307942401,-0.224194698,-0.343602702,-0.371763081,-0.462024212,1,0,-0.131055688,-1.277552543,0.420668503
5,-0.652436165,-0.125442989,0.160461281,1.333230943,0,-0.274217672,1.817626105,0.118225319,-0.464724475,0,0,-0.485046748,1,1,-0.130943692,-1.581085127,0.519546977
4,-0.961486464,0,-0.627369719,1.110997419,-0.287022078,-0.285083629,1.503227313,-0.927207495,-0.375037504,-0.179258221,-0.333103789,-0.399174928,1,1,-0.121428647,-0.741364806,-0.229419494
5,0,0.073194137,-0.544899725,-0.101550357,-0.287022078,-0.287755049,1.580806236,-0.930746993,-0.32565066,-0.348112306,-0.375328806,-0.077782254,1,1,-0.131111687,-0.230237646,-0.582163396
9,0,0.584541594,0.018806939,-0.406035465,-0.188794329,-0.293561609,0.735604287,-0.401710054,-0.203281218,-0.333706434,-0.364421917,-0.227958521,1,1,-0.128148443,1.98321738,-0.582163396
4,-0.343672067,0.613170005,-0.633191131,-0.084727625,-0.287022078,-0.285316584,1.050003079,-0.910925805,-0.526309473,-0.347725356,-0.37393322,-0.297328424,1,1,-0.131065021,0.067254175,-0.945558635
8,-1.171738073,-0.012470876,-0.547810431,1.310892118,-0.287011785,-0.28923114,1.478728706,0,-0.321359022,0,-0.347291955,-0.267452089,1,1,-0.126179169,0,-0.582163396
3,-1.21465515,0.029590866,-0.539078314,0.744351813,-0.287022078,-0.287464104,1.192911621,2.16270667,-0.441194747,-0.346820112,-0.373723506,-0.380594251,1,1,-0.131041689,0.343350353,-1.506308178
7,-0.899076654,0.155115435,-0.598262663,0.123676004,-0.287022078,-0.284819827,1.768628891,-0.790481751,-0.520309434,-0.332781987,-0.36705841,0,1,1,-0.129109747,-1.407392401,0.420668503
8,0.319983796,0.309708852,-0.547810431,-0.492538246,-0.251127151,-0.2931584,1.789044397,-0.320942085,-0.509860947,-0.347913325,-0.375005545,-0.473116728,1,1,-0.131046355,-2.133179002,0.420668503
0,1.51125946,-0.106504194,2.324085828,-0.4334646,-0.286945795,-0.249489348,0.572280239,-1.190883227,-0.762184473,-0.314876683,-0.272307457,-0.151678332,1,1,-0.11932871,0,-1.506308178
3,0.135002127,-0.169927134,2.33378818,-0.309558497,0,4.113754936,1.450146997,-1.125823886,-0.750737356,-0.343115689,-0.36361724,-0.27933959,1,0,0,-2.262965645,-1.506308178
